stock_code,company_name,market_cap,bs_securities_assets,pl_dividend_income,current_net_sales,operating_income,asset_ratio,dividend_ratio,operating_margin,sales_growth_rate
5994,株式会社ファインシンター,3726060000.0,3900952000.0,98304000.0,42390968000.0,413224000.0,1.05,0.03,0.97,6.85
5334,日本特殊陶業株式会社,1009189701800.0,88787000000.0,32056000000.0,358004000000.0,72078000000.0,0.09,0.36,20.13,5.55
3848,株式会社データ・アプリケーション,5968270000.0,1313660000.0,27321000.0,2607070000.0,329200000.0,0.22,0.02,12.63,-10.69
3683,株式会社サイバーリンクス,14817233411.0,14000000.0,370000000.0,15870000000.0,1255000000.0,0.0,26.43,7.91,5.64
7213,レシップホールディングス株式会社,6976368500.0,750496000.0,18186000.0,25931893000.0,3531888000.0,0.11,0.02,13.62,14.31
6082,株式会社ライドオンエクスプレスホールディングス,10885773413.0,2497131000.0,900000000.0,23393750000.0,781702000.0,0.23,0.36,3.34,-2.51
9600,株式会社アイネット,29248740360.0,3674565000.0,55335000.0,38987494000.0,2640677000.0,0.13,0.02,6.77,3.24
6629,テクノホライゾン株式会社,8088284160.0,457291000.0,9190000.0,50624704000.0,373645000.0,0.06,0.02,0.74,4.12
5162,株式会社朝日ラバー,2840389800.0,198256000.0,5037000.0,7639596000.0,2282000.0,0.07,0.03,0.03,6.39
4631,ＤＩＣ株式会社,277430233500.0,60085000000.0,627000000.0,1071127000000.0,44521000000.0,0.22,0.01,4.16,3.12
8699,ＨＳホールディングス株式会社,44393594000.0,4567000000.0,410000000.0,34857000000.0,40000000.0,0.1,0.09,0.11,19.61
4071,株式会社プラスアルファ・コンサルティング,94837233600.0,0.0,0.0,13914489000.0,4540535000.0,0.0,0.0,32.63,24.55
1941,株式会社中電工,202902028330.0,102681000000.0,824000000.0,221885000000.0,21698000000.0,0.51,0.01,9.78,10.38
5915,株式会社駒井ハルテック,7741404000.0,9872000000.0,244000000.0,20478000000.0,722000000.0,1.28,0.02,3.53,41.24
7282,豊田合成株式会社,386415192000.0,10452000000.0,33012000000.0,436090000000.0,9308000000.0,0.03,3.16,2.13,-0.85
5576,株式会社オービーシステム,7266690000.0,2011747000.0,13890000.0,7684716000.0,562699000.0,0.28,0.01,7.32,11.42
4551,鳥居薬品株式会社,182016000000.0,33197000000.0,106000000.0,60426000000.0,6798000000.0,0.18,0.0,11.25,10.59
5986,モリテックスチール株式会社,4421380348.0,2637164000.0,85595000.0,50498662000.0,396727000.0,0.6,0.03,0.79,-0.54
9719,ＳＣＳＫ株式会社,1397300504754.0,6723000000.0,3639000000.0,407726000000.0,48339000000.0,0.0,0.54,11.86,6.76
6030,株式会社アドベンチャー,25811741500.0,0.0,0.0,0.0,1814615000.0,0.0,0.0,0.0,0.0
5571,エキサイトホールディングス株式会社,6278102330.0,634992000.0,8486000.0,7713952000.0,643680000.0,0.1,0.01,8.34,2.4
9326,株式会社関通,3834631800.0,2676000.0,5004000.0,15270075000.0,333852000.0,0.0,1.87,2.19,27.91
3454,ファーストブラザーズ株式会社,15239475000.0,98771000.0,2931000.0,16865791000.0,2838147000.0,0.01,0.03,16.83,-24.26
8377,株式会社ほくほくフィナンシャルグループ,385312418000.0,0.0,0.0,0.0,10551000000.0,0.0,0.0,0.0,0.0
8927,株式会社明豊エンタープライズ,12490451000.0,17850000.0,682384000.0,20562348000.0,2341620000.0,0.0,38.23,11.39,34.85
4379,株式会社Ｐｈｏｔｏｓｙｎｔｈ,5786504000.0,47918000.0,0.0,2961529000.0,76336000.0,0.01,0.0,2.58,18.77
9686,東洋テック株式会社,16473600000.0,4166451000.0,81830000.0,34925058000.0,1049132000.0,0.25,0.02,3.0,11.76
6927,ヘリオス　テクノ　ホールディング株式会社,19066568400.0,1079200000.0,45100000.0,9869997000.0,900376000.0,0.06,0.04,9.12,-9.21
3201,日本毛織株式会社,105950142000.0,26701000000.0,695000000.0,115438000000.0,11640000000.0,0.25,0.03,10.08,1.71
9746,株式会社　ＴＫＣ,238451304000.0,21700000000.0,231000000.0,75219000000.0,15505000000.0,0.09,0.01,20.61,4.59
3293,アズマハウス株式会社,5966916000.0,13846000.0,0.0,13279293000.0,1230474000.0,0.0,0.0,9.27,1.46
7570,橋本総業ホールディングス株式会社,27446744028.0,9575000000.0,310000000.0,165339000000.0,2444000000.0,0.35,0.03,1.48,6.24
8152,ソマール株式会社,10005380000.0,2388151000.0,73621000.0,30363512000.0,2570297000.0,0.24,0.03,8.47,13.93
6035,株式会社アイ・アールジャパンホールディングス,12131002800.0,133715000.0,0.0,5783745000.0,1005306000.0,0.01,0.0,17.38,2.11
2820,株式会社やまみ,32886600000.0,12801000.0,0.0,19001012000.0,2079244000.0,0.0,0.0,10.94,17.45
9991,ジェコス株式会社,40892852660.0,5447000000.0,118000000.0,111550000000.0,6851000000.0,0.13,0.02,6.14,-12.98
6096,株式会社レアジョブ,3534570400.0,2524000.0,0.0,9715742000.0,442192000.0,0.0,0.0,4.55,-4.52
5302,日本カーボン株式会社,47505480000.0,10431000000.0,256000000.0,37956000000.0,6319000000.0,0.22,0.02,16.65,0.24
7467,萩原電気ホールディングス株式会社,32883500000.0,1284000000.0,27000000.0,258742000000.0,7112000000.0,0.04,0.02,2.75,14.92
7372,株式会社デコルテ・ホールディングス,1842750000.0,0.0,150009000.0,529923000.0,50070000.0,0.0,0.0,9.45,-12.08
2179,株式会社成学社,4442256000.0,10620000.0,0.0,14287096000.0,778287000.0,0.0,0.0,5.45,9.04
2656,株式会社ベクターホールディングス,2646204000.0,0.0,0.0,162103000.0,0.0,0.0,0.0,0.0,2.09
6494,株式会社ＮＦＫホールディングス,4316998000.0,1490738000.0,2182000.0,2082243000.0,137108000.0,0.35,0.0,6.58,-2.13
1885,東亜建設工業株式会社,153961500000.0,13822000000.0,379000000.0,330472000000.0,20621000000.0,0.09,0.03,6.24,16.42
3671,ソフトマックス株式会社,1919796480.0,45848000.0,0.0,5428986000.0,662531000.0,0.02,0.0,12.2,3.2
9780,株式会社ハリマビステム,8277061400.0,1065121000.0,24127000.0,28025552000.0,1136091000.0,0.13,0.02,4.05,5.29
4880,セルソース株式会社,13547372400.0,176571000.0,0.0,4355063000.0,129158000.0,0.01,0.0,2.97,-3.45
6914,オプテックスグループ株式会社,61245177432.0,1264000000.0,16000000.0,63269000000.0,7121000000.0,0.02,0.01,11.26,12.23
4687,ＴＤＣソフト株式会社,63286272000.0,3077253000.0,86692000.0,44417991000.0,4772529000.0,0.05,0.03,10.74,11.89
4792,山田コンサルティンググループ株式会社,32907984000.0,562609000.0,0.0,22761078000.0,4132677000.0,0.02,0.0,18.16,2.63
1964,中外炉工業株式会社,26442000000.0,6533000000.0,243000000.0,18590000000.0,2735000000.0,0.25,0.04,14.71,33.63
7531,清和中央ホールディングス株式会社,6745950000.0,1752950000.0,49517000.0,51471676000.0,289811000.0,0.26,0.03,0.56,-17.75
5210,日本山村硝子株式会社,28252575000.0,2865000000.0,59000000.0,73337000000.0,3108000000.0,0.1,0.02,4.24,0.64
9551,メタウォーター株式会社,104184509000.0,2319000000.0,92000000.0,179094000000.0,10626000000.0,0.02,0.04,5.93,8.17
3922,株式会社ＰＲ　ＴＩＭＥＳ,39750588672.0,70799000.0,0.0,8003435000.0,1877328000.0,0.0,0.0,23.46,17.06
5946,株式会社長府製作所,67553547000.0,85623000000.0,401000000.0,46123000000.0,1745000000.0,1.27,0.0,3.78,-4.91
2695,くら寿司株式会社,150901542000.0,0.0,219000000.0,234950000000.0,5699000000.0,0.0,0.0,2.43,11.14
9621,株式会社建設技術研究所,41882576388.0,5029000000.0,126000000.0,97678000000.0,9396000000.0,0.12,0.03,9.62,4.97
6634,株式会社ネクスグループ,5374106007.0,795509000.0,0.0,2130262000.0,86457000.0,0.15,0.0,4.06,145.79
4188,三菱ケミカルグループ株式会社,1169331356012.6953,1549000000.0,31000000.0,0.0,55574000000.0,0.0,0.02,0.0,0.0
8362,株式会社福井銀行,44376672000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,住友電設株式会社,238754500000.0,23712000000.0,561000000.0,196596000000.0,17886000000.0,0.1,0.02,9.1,10.63
1444,株式会社ニッソウ,3026586000.0,33090000.0,11280000.0,4678961000.0,56392000.0,0.01,0.34,1.21,12.3
5905,日本製罐株式会社,1898688000.0,1663686000.0,66882000.0,11259429000.0,83578000.0,0.88,0.04,0.74,-8.07
7238,曙ブレーキ工業株式会社,28470520000.0,85000000.0,162000000.0,161672000000.0,3124000000.0,0.0,1.91,1.93,-2.78
8562,株式会社　福島銀行,8027000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5337,ダントーホールディングス株式会社,29423520000.0,4296000000.0,0.0,5315000000.0,54000000.0,0.15,0.0,1.02,-4.3
3750,株式会社サイトリ細胞研究所,8197206642.0,0.0,0.0,122204000.0,0.0,0.0,0.0,0.0,-92.17
4957,ヤスハラケミカル株式会社,8725395000.0,1460000000.0,14000000.0,14661000000.0,1820000000.0,0.17,0.01,12.41,11.14
5401,日本製鉄株式会社,3007083348000.0,223331000000.0,104353000000.0,4712292000000.0,253378000000.0,0.07,0.47,5.38,-3.37
6897,株式会社ツインバード,4471460000.0,238610000.0,3555000.0,10056718000.0,4825000.0,0.05,0.01,0.05,-2.39
4491,コンピューターマネージメント株式会社,5334844000.0,293471000.0,2612000.0,7902467000.0,514121000.0,0.06,0.01,6.51,9.85
7522,ワタミ株式会社,43752002000.0,686000000.0,0.0,88713000000.0,4568000000.0,0.02,0.0,5.15,7.79
7995,株式会社バルカー,58869508950.0,3949000000.0,75000000.0,60113000000.0,5669000000.0,0.07,0.02,9.43,-2.64
4272,日本化薬株式会社,222424044000.0,35393000000.0,1023000000.0,222584000000.0,20401000000.0,0.16,0.03,9.17,10.3
9644,株式会社タナベコンサルティンググループ,13243000000.0,17746000.0,2662000.0,14543581000.0,1500308000.0,0.0,0.15,10.32,14.16
3741,株式会社セック,26112000000.0,1179059000.0,1619000.0,10295370000.0,1793256000.0,0.05,0.0,17.42,20.63
2162,ｎｍｓホールディングス株式会社,10611001000.0,17411000.0,0.0,75707594000.0,1650184000.0,0.0,0.0,2.18,3.89
5852,株式会社アーレスティ,19159500000.0,1460000000.0,46000000.0,162929000000.0,3371000000.0,0.08,0.03,2.07,2.95
3799,キーウェアソリューションズ株式会社,8472300000.0,361600000.0,4754000.0,21101196000.0,921038000.0,0.04,0.01,4.36,2.87
5125,株式会社ファインズ,2771692800.0,0.0,0.0,2761203000.0,329301000.0,0.0,0.0,11.93,-5.21
6246,株式会社テクノスマート,20636428800.0,1908069000.0,52526000.0,21578662000.0,3512488000.0,0.09,0.03,16.28,12.14
2264,森永乳業株式会社,292335017338.0,19703000000.0,1316000000.0,561173000000.0,29658000000.0,0.07,0.07,5.29,2.58
4490,株式会社ビザスク,6519487500.0,0.0,0.0,0.0,1227328000.0,0.0,0.0,0.0,0.0
8887,株式会社シーラホールディングス,3873538200.0,634578000.0,0.0,4765281000.0,295451000.0,0.16,0.0,6.2,-35.99
4593,株式会社ヘリオス,62612124800.0,102000000.0,0.0,571000000.0,0.0,0.0,0.0,0.0,371.9
6460,セガサミーホールディングス株式会社,765662356824.0,51185000000.0,157000000.0,428948000000.0,48124000000.0,0.07,0.0,11.22,-8.53
9367,大東港運株式会社,7389143000.0,1455081000.0,41829000.0,0.0,660701000.0,0.2,0.03,0.0,0.0
4014,株式会社カラダノート,3164926400.0,0.0,0.0,2193966000.0,100676000.0,0.0,0.0,4.59,6.69
7271,株式会社安永,6792450000.0,750000000.0,30000000.0,31470000000.0,758000000.0,0.11,0.04,2.41,-1.49
9355,株式会社リンコーコーポレーション,4808700000.0,5667692000.0,190340000.0,13542957000.0,473652000.0,1.18,0.03,3.5,3.3
9425,ＲｅＹｕｕ　Ｊａｐａｎ株式会社,3818097500.0,0.0,0.0,4731991000.0,0.0,0.0,0.0,0.0,15.72
4168,株式会社ヤプリ,10377280000.0,0.0,0.0,5511193000.0,550903000.0,0.0,0.0,10.0,13.29
6332,月島ホールディングス株式会社,96457250000.0,24363000000.0,842000000.0,139235000000.0,8915000000.0,0.25,0.03,6.4,12.1
2160,株式会社ジーエヌアイグループ,155270712085.0,24412000.0,0.0,24397000.0,0.0,0.0,0.0,0.0,8.51
9115,明海グループ株式会社,23940000000.0,26692735000.0,120019000.0,67544205000.0,11014378000.0,1.11,0.0,16.31,3.89
2776,新都ホールディングス株式会社,6016179400.0,3979000.0,0.0,12296801000.0,42892000.0,0.0,0.0,0.35,95.4
5029,サークレイス株式会社,5604256650.0,107702000.0,0.0,3804013000.0,203634000.0,0.02,0.0,5.35,31.14
6266,タツモ株式会社,33291400022.0,26271000.0,163529000.0,35865084000.0,5917267000.0,0.0,6.22,16.5,27.36
4664,株式会社アール・エス・シー,1705200000.0,155140000.0,4674000.0,8844777000.0,301110000.0,0.09,0.03,3.4,9.24
9824,泉州電業株式会社,81217500000.0,3139000000.0,100000000.0,136153000000.0,10349000000.0,0.04,0.03,7.6,8.95
1914,日本基礎技術株式会社,19837896000.0,5452850000.0,213747000.0,30279000000.0,1891300000.0,0.27,0.04,6.25,28.44
9201,日本航空株式会社,1301811854000.0,62533000000.0,13681000000.0,0.0,121305000000.0,0.05,0.22,0.0,0.0
4735,株式会社京進,2594364000.0,171083000.0,4093000.0,26099498000.0,873021000.0,0.07,0.02,3.34,2.67
9468,株式会社ＫＡＤＯＫＡＷＡ,537361360000.0,29224000000.0,658000000.0,258109000000.0,18454000000.0,0.05,0.02,7.15,1.05
5250,プライム・ストラテジー株式会社,3774532000.0,0.0,0.0,857213000.0,212273000.0,0.0,0.0,24.76,-2.28
7357,株式会社ジオコード,3111505800.0,277268000.0,25202000.0,1582072000.0,348244000.0,0.09,0.09,22.01,4.05
9850,株式会社グルメ杵屋,21672860000.0,914834000.0,50798000.0,42072804000.0,947369000.0,0.04,0.06,2.25,13.61
4461,第一工業製薬株式会社,47224698820.0,5694000000.0,156000000.0,73255000000.0,5351000000.0,0.12,0.03,7.3,16.06
4011,株式会社ヘッドウォータース,7403643000.0,95042000.0,0.0,2905981000.0,307954000.0,0.01,0.0,10.6,25.52
5885,株式会社ジーデップ・アドバンス,4122272000.0,0.0,0.0,4421640000.0,662852000.0,0.0,0.0,14.99,17.01
2375,ギグワークス株式会社,5194788975.0,45530000.0,0.0,25369014000.0,271088000.0,0.01,0.0,1.07,-4.02
8115,ムーンバット株式会社,6278755485.0,253880000.0,4848000.0,11946371000.0,702772000.0,0.04,0.02,5.88,12.6
9225,ブリッジコンサルティンググループ株式会社,2703085000.0,18716000.0,0.0,2017730000.0,231210000.0,0.01,0.0,11.46,21.94
5444,大和工業株式会社,588705000000.0,74427000000.0,613000000.0,168268000000.0,11493000000.0,0.13,0.01,6.83,2.93
1776,三井住建道路株式会社,14361570000.0,7000000.0,2000000.0,30157000000.0,224000000.0,0.0,0.29,0.74,-2.45
9303,株式会社住友倉庫,243737832525.0,155645000000.0,4181000000.0,0.0,13275000000.0,0.64,0.03,0.0,0.0
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ株式会社,4021358720.0,0.0,1411000.0,1429196000.0,0.0,0.0,0.0,0.0,14.84
9068,丸全昭和運輸株式会社,143088920000.0,27186000000.0,938000000.0,0.0,14648000000.0,0.19,0.03,0.0,0.0
4051,ＧＭＯフィナンシャルゲート株式会社,41697400000.0,99994000.0,150000000.0,18025581000.0,1080222000.0,0.0,1.5,5.99,17.96
2497,ユナイテッド株式会社,23116058680.0,1364021000.0,0.0,12035735000.0,2646466000.0,0.06,0.0,21.99,-4.28
1897,金下建設株式会社,10660606000.0,7542000000.0,142000000.0,9743000000.0,273000000.0,0.71,0.02,2.8,-8.59
5992,中央発條株式会社,51289131168.0,31720071000.0,1052960000.0,110157232000.0,4384469000.0,0.62,0.03,3.98,9.09
8334,株式会社　群馬銀行,532525056000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5834,ＳＢＩリーシングサービス株式会社,33524294000.0,0.0,7000000.0,41916000000.0,6728000000.0,0.0,0.0,16.05,-22.59
2813,和弘食品株式会社,10793757030.0,807248000.0,3333000.0,16249157000.0,1591734000.0,0.07,0.0,9.8,5.4
2503,キリンホールディングス株式会社,1818860000000.0,2223000000.0,12424000000.0,194601000000.0,114471000000.0,0.0,5.59,58.82,39.97
2752,株式会社フジオフードグループ本社,57647161125.0,343000000.0,7000000.0,31324000000.0,1217000000.0,0.01,0.02,3.89,5.27
7513,株式会社コジマ,102299396108.0,0.0,0.0,269868000000.0,6359000000.0,0.0,0.0,2.36,0.74
9854,愛眼株式会社,3983364000.0,604000000.0,15000000.0,14863000000.0,0.0,0.15,0.02,0.0,1.4
4512,わかもと製薬株式会社,10172696000.0,1847919000.0,48301000.0,7789462000.0,331730000.0,0.18,0.03,4.26,0.66
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,51693469440.0,0.0,569000000.0,723000000.0,261000000.0,0.0,0.0,36.1,30.74
4193,株式会社ファブリカホールディングス,11005554000.0,371538000.0,0.0,9206653000.0,1106417000.0,0.03,0.0,12.02,12.79
4420,イーソル株式会社,10440000000.0,690630000.0,33008000.0,11908042000.0,1113422000.0,0.07,0.05,9.35,23.68
9788,株式会社ナック,25777265500.0,1096000000.0,17000000.0,59791000000.0,3007000000.0,0.04,0.02,5.03,9.84
3415,株式会社ＴＯＫＹＯ　ＢＡＳＥ,20382497058.0,0.0,0.0,20207670000.0,1472944000.0,0.0,0.0,7.29,1.11
7919,野崎印刷紙業株式会社,3991560000.0,263666000.0,5908000.0,14570564000.0,690032000.0,0.07,0.02,4.74,2.92
2594,キーコーヒー株式会社,45128421000.0,3782000000.0,34000000.0,77783000000.0,607000000.0,0.08,0.01,0.78,5.4
9768,いであ株式会社,24484316625.0,1802699000.0,60962000.0,24310486000.0,3254353000.0,0.07,0.03,13.39,7.1
9701,株式会社東京會舘,13370819980.0,4419745000.0,87762000.0,15273384000.0,1275487000.0,0.33,0.02,8.35,2.62
9166,株式会社ＧＥＮＤＡ,70552669850.0,769000000.0,0.0,111786000000.0,7965000000.0,0.01,0.0,7.13,100.7
4582,シンバイオ製薬株式会社,7945692088.0,0.0,0.0,2452912000.0,0.0,0.0,0.0,0.0,-56.12
3021,株式会社パシフィックネット,6904461900.0,0.0,0.0,6921313000.0,658025000.0,0.0,0.0,9.51,8.07
3853,アステリア株式会社,11036988215.0,548117000.0,10474000.0,3227547000.0,791185000.0,0.05,0.02,24.51,7.85
5577,株式会社アイデミー,2911896000.0,0.0,0.0,2119697000.0,294494000.0,0.0,0.0,13.89,27.19
2935,株式会社ピックルスホールディングス,12549408000.0,726000000.0,10000000.0,41518000000.0,1279000000.0,0.06,0.01,3.08,-3.51
5352,黒崎播磨株式会社,125051324160.0,3966000000.0,191000000.0,177921000000.0,14082000000.0,0.03,0.05,7.91,0.5
4847,株式会社インテリジェント　ウェイブ,28420860000.0,1314398000.0,50603000.0,14518293000.0,2030956000.0,0.05,0.04,13.99,8.55
4186,東京応化工業株式会社,518101200000.0,22146000000.0,580000000.0,200966000000.0,33090000000.0,0.04,0.03,16.47,23.85
7677,株式会社ヤシマキザイ,7315200000.0,2128210000.0,43583000.0,29046781000.0,92347000.0,0.29,0.02,0.32,4.75
1960,株式会社サンテック,14496000000.0,2866000000.0,82000000.0,67859000000.0,2123000000.0,0.2,0.03,3.13,33.76
9254,株式会社ラバブルマーケティンググループ,2074675350.0,44510000.0,0.0,2161867000.0,137215000.0,0.02,0.0,6.35,110.84
4092,日本化学工業株式会社,18058128000.0,4548000000.0,145000000.0,38843000000.0,3342000000.0,0.25,0.03,8.6,0.79
2810,ハウス食品グループ本社株式会社,285447204000.0,48344000000.0,982000000.0,315418000000.0,20004000000.0,0.17,0.02,6.34,5.28
7444,ハリマ共和物産株式会社,10268238816.0,3010399000.0,136227000.0,61824355000.0,1911793000.0,0.29,0.05,3.09,0.39
3694,株式会社オプティム,28261646336.0,647188000.0,0.0,10580636000.0,1954346000.0,0.02,0.0,18.47,3.29
9553,株式会社マイクロアド,14115864000.0,604685000.0,2518000.0,13712977000.0,307485000.0,0.04,0.0,2.24,6.56
7908,株式会社きもと,12488144592.0,1185000000.0,29000000.0,11294000000.0,1340000000.0,0.09,0.02,11.86,13.97
1905,株式会社テノックス,9051504000.0,572862000.0,16320000.0,23717112000.0,1115412000.0,0.06,0.03,4.7,17.37
8938,グローム・ホールディングス株式会社,5946507000.0,0.0,0.0,2043000000.0,285000000.0,0.0,0.0,13.95,65.02
6806,ヒロセ電機株式会社,628570794090.0,16566000000.0,7086000000.0,139528000000.0,14810000000.0,0.03,0.43,10.61,17.28
3647,株式会社ジー・スリーホールディングス,3037749040.0,0.0,0.0,259129000.0,36191000.0,0.0,0.0,13.97,-78.17
5410,合同製鐵株式会社,64893825000.0,26730000000.0,736000000.0,205199000000.0,13749000000.0,0.41,0.03,6.7,-7.92
2345,株式会社クシム,3673573731.0,895027000.0,0.0,1613430000.0,0.0,0.24,0.0,0.0,67.58
9979,株式会社大庄,24929979312.0,381000000.0,2000000.0,50586000000.0,1000000000.0,0.02,0.01,1.98,11.19
9343,株式会社アイビス,12242847180.0,0.0,0.0,4625427000.0,1155358000.0,0.0,0.0,24.98,13.18
1847,株式会社イチケン,22325460000.0,2504000000.0,40000000.0,98999000000.0,6866000000.0,0.11,0.02,6.94,2.72
5079,株式会社ノバック,13267140000.0,71266000.0,1711000.0,34431032000.0,810600000.0,0.01,0.02,2.35,7.77
7128,フルサト・マルカホールディングス株式会社,59203908000.0,4074000000.0,69000000.0,74292000000.0,1465000000.0,0.07,0.02,1.97,0.0
3482,ロードスターキャピタル株式会社,60772296000.0,266000000.0,0.0,34421000000.0,11447000000.0,0.0,0.0,33.26,19.83
4732,株式会社ユー・エス・エス,864291000000.0,511000000.0,688000000.0,104021000000.0,54206000000.0,0.0,1.35,52.11,6.57
9028,株式会社ゼロ,55928600000.0,1035000000.0,577000000.0,63500000000.0,2336000000.0,0.02,0.56,3.68,7.69
3698,株式会社ＣＲＩ・ミドルウェア,8305865350.0,139075000.0,7846000.0,3167285000.0,368358000.0,0.02,0.06,11.63,5.89
9158,株式会社シーユーシー,33679219200.0,1738000000.0,0.0,7945000000.0,2151000000.0,0.05,0.0,27.07,2.52
9744,株式会社メイテックグループホールディングス,247962000000.0,27000000.0,0.0,133068000000.0,18830000000.0,0.0,0.0,14.15,4.8
3788,ＧＭＯグローバルサイン・ホールディングス株式会社,24181124000.0,302255000.0,31407000.0,19166085000.0,1246620000.0,0.01,0.1,6.5,9.52
1873,株式会社日本ハウスホールディングス,11680000000.0,248000000.0,3000000.0,12890000000.0,53000000.0,0.02,0.01,0.41,-67.04
8346,株式会社東邦銀行,87870000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,株式会社インターネットイニシアティブ,501010657740.0,15226000000.0,1989000000.0,259314000000.0,22669000000.0,0.03,0.13,8.74,13.61
6961,株式会社エンプラス,39369568365.0,746000000.0,20000000.0,38069000000.0,5287000000.0,0.02,0.03,13.89,0.7
3237,株式会社イントランス,3444906016.0,0.0,0.0,825023000.0,41056000.0,0.0,0.0,4.98,-36.15
6440,ＪＵＫＩ株式会社,11860049063.0,5853000000.0,124000000.0,95185000000.0,0.0,0.49,0.02,0.0,0.46
9552,株式会社Ｍ＆Ａ総研ホールディングス,80250208929.0,0.0,0.0,16549607000.0,8408673000.0,0.0,0.0,50.81,91.49
3479,株式会社ティーケーピー,73033438170.0,6618000000.0,32000000.0,59208000000.0,5915000000.0,0.09,0.0,9.99,62.01
6287,株式会社サトー,70366390664.0,163000000.0,8000000.0,154807000000.0,12341000000.0,0.0,0.05,7.97,7.92
4977,新田ゼラチン株式会社,16352836860.0,3073000000.0,59000000.0,38745000000.0,3930000000.0,0.19,0.02,10.14,-4.14
7276,株式会社小糸製作所,560871726000.0,100620000000.0,1819000000.0,916709000000.0,44873000000.0,0.18,0.02,4.9,-3.53
6617,株式会社東光高岳,38997296000.0,1359000000.0,48000000.0,106624000000.0,6094000000.0,0.03,0.04,5.72,-0.7
7593,ＶＴホールディングス株式会社,56509856674.0,18741000000.0,560000000.0,4682000000.0,3257000000.0,0.33,0.03,69.56,3.26
8793,ＮＥＣキャピタルソリューション株式会社,84883360000.0,85090000000.0,54000000.0,254879000000.0,7782000000.0,1.0,0.0,3.05,-0.38
1433,ベステラ株式会社,10015082800.0,3403448000.0,97053000.0,10897474000.0,373633000.0,0.34,0.03,3.43,15.99
7373,株式会社アイドマ・ホールディングス,38609724500.0,1068500000.0,0.0,10618472000.0,2468161000.0,0.03,0.0,23.24,17.23
3236,株式会社プロパスト,6748399680.0,251000000.0,14000000.0,23301000000.0,3056000000.0,0.04,0.06,13.12,16.42
3670,協立情報通信株式会社,2364181600.0,11650000.0,0.0,4476026000.0,298729000.0,0.0,0.0,6.67,-18.16
7360,株式会社オンデック,2588604000.0,102725000.0,0.0,1665082000.0,367009000.0,0.04,0.0,22.04,101.42
7235,東京ラヂエーター製造株式会社,9672000000.0,1806728000.0,78469000.0,34060230000.0,1714975000.0,0.19,0.04,5.04,1.97
8135,ゼット株式会社,8563452000.0,3622000000.0,75000000.0,55309000000.0,1072000000.0,0.42,0.02,1.94,6.45
9313,丸八倉庫株式会社,6256100000.0,1904744000.0,36473000.0,4991423000.0,619412000.0,0.3,0.02,12.41,0.39
6664,株式会社オプトエレクトロニクス,1881308000.0,14000000.0,0.0,6342509000.0,96327000.0,0.01,0.0,1.52,-7.79
1429,株式会社日本アクア,27808000000.0,3380000.0,0.0,30265345000.0,2575689000.0,0.0,0.0,8.51,6.79
6309,巴工業株式会社,15599669200.0,1522972000.0,50638000.0,52119436000.0,4703198000.0,0.1,0.03,9.02,5.02
5393,ニチアス株式会社,373909854000.0,13834000000.0,660000000.0,256512000000.0,39732000000.0,0.04,0.05,15.49,2.86
4023,株式会社クレハ,183483230000.0,18608000000.0,6192000000.0,86608000000.0,830000000.0,0.1,0.33,0.96,-9.88
3494,株式会社マリオン,3396664000.0,66005000.0,1976000.0,2876595000.0,695626000.0,0.02,0.03,24.18,2.44
6549,ディーエムソリューションズ株式会社,4413101000.0,65500000.0,0.0,21155962000.0,678861000.0,0.01,0.0,3.21,16.19
8361,株式会社　大垣共立銀行,115704546000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3626,ＴＩＳ株式会社,1102499411000.0,57041000000.0,775000000.0,571687000000.0,69047000000.0,0.05,0.01,12.08,4.13
7552,株式会社ハピネット,131553500000.0,9136000000.0,149000000.0,364418000000.0,11677000000.0,0.07,0.02,3.2,3.98
6947,株式会社図研,129493859280.0,3410311000.0,43241000.0,40736294000.0,5392252000.0,0.03,0.01,13.24,5.9
7637,白銅株式会社,26429889000.0,1244509000.0,45284000.0,66410187000.0,2983391000.0,0.05,0.04,4.49,15.99
9698,株式会社クレオ,9340480000.0,133000000.0,429000000.0,14521000000.0,1130000000.0,0.01,3.23,7.78,1.18
4743,株式会社アイティフォー,42091145200.0,2997342000.0,77054000.0,20552254000.0,3532875000.0,0.07,0.03,17.19,-0.49
4264,株式会社セキュア,7601193420.0,209923000.0,0.0,6247242000.0,305889000.0,0.03,0.0,4.9,20.35
6703,沖電気工業株式会社,135100065498.0,38380000000.0,1438000000.0,452457000000.0,18627000000.0,0.28,0.04,4.12,7.25
6095,メドピア株式会社,16643712370.0,128122000.0,0.0,14948380000.0,1291459000.0,0.01,0.0,8.64,2.8
9259,株式会社タカヨシホールディングス,3961013000.0,28201000.0,15478000.0,7612521000.0,906551000.0,0.01,0.55,11.91,9.36
7719,株式会社東京衡機,1640771930.0,73740000.0,0.0,3483885000.0,25149000.0,0.04,0.0,0.72,3.52
